"track_name","artist.s._name","artist_count","released_year","released_month","released_day","in_spotify_playlists","in_spotify_charts","streams","in_apple_playlists","in_apple_charts","in_deezer_playlists","in_deezer_charts","in_shazam_charts","bpm","key","mode","danceability_.","valence_.","energy_.","acousticness_.","instrumentalness_.","liveness_.","speechiness_.","artist_mb","artist_lastfm","country_mb","country_lastfm","tags_lastfm"
"You Belong With Me (Taylorï¿½ï¿½ï¿½s Ve","Taylor Swift",1,2021,4,9,2619,12,"350381515",47,90,"1",0,"7",130,"F#","Major",63,49,73,5,0,9,3,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Back To December (Taylor's Version)","Taylor Swift",1,2023,7,7,139,17,"39228929",16,72,"5",0,"8",142,"D","Major",50,20,64,1,0,12,3,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Sweet Nothing","Taylor Swift",1,2022,10,21,1747,0,"186104310",9,6,"13",0,"2",177,"","Major",34,39,16,97,0,12,5,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Shake It Off","Taylor Swift",1,2014,1,1,21335,13,"1113838873",328,70,"1,378",9,"20",160,"G","Major",65,95,80,5,0,41,16,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Lavender Haze","Taylor Swift",1,2022,10,21,3763,8,"488386797",51,43,"38",10,"1",97,"A#","Major",73,10,44,26,0,16,8,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Mastermind","Taylor Swift",1,2022,10,21,1936,0,"218320587",7,5,"13",0,"0",126,"E","Major",66,12,35,55,0,9,14,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Karma","Taylor Swift",1,2022,10,21,3818,23,"404562836",37,55,"32",0,"272",90,"G#","Major",64,10,62,7,0,48,7,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)","Taylor Swift",1,2021,11,12,4635,5,"583687007",50,49,"30",1,"2",93,"","Major",63,21,52,28,0,9,3,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Style","Taylor Swift",1,2014,1,1,7830,42,"786181836",94,111,"151",4,"82",95,"D","Major",60,48,79,0,0,12,4,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Cruel Summer","Taylor Swift",1,2019,8,23,7858,100,"800840817",116,207,"125",12,"548",170,"A","Major",55,58,72,11,0,11,15,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Anti-Hero","Taylor Swift",1,2022,10,21,9082,56,"999748277",242,142,"165",9,"310",97,"E","Major",64,51,63,12,0,19,5,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"The Great War","Taylor Swift",1,2022,10,21,1274,0,"181382590",1,6,"11",0,"0",96,"F","Major",57,55,74,22,0,8,4,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Blank Space","Taylor Swift",1,2014,1,1,11434,53,"1355959075",154,123,"410",2,"81",96,"F","Major",75,57,68,9,0,13,6,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Mine (Taylor's Version)","Taylor Swift",1,2023,7,7,99,15,"36912123",21,52,"6",1,"0",121,"G","Major",65,49,78,0,0,17,4,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Vigilante Shit","Taylor Swift",1,2022,10,21,1948,0,"253650850",12,9,"16",0,"0",80,"E","Minor",80,16,28,17,0,12,39,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Better Than Revenge (Taylor's Version)","Taylor Swift",1,2023,7,7,86,11,"30343206",3,33,"3",0,"1",146,"B","Minor",50,67,89,0,0,19,8,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Bigger Than The Whole Sky","Taylor Swift",1,2022,10,21,1180,0,"121871870",4,0,"8",0,"0",166,"F#","Major",42,7,24,83,1,12,6,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"I Can See You (Taylorï¿½ï¿½ï¿½s Version) (From The ","Taylor Swift",1,2023,7,7,516,38,"52135248",73,119,"42",1,"150",123,"F#","Major",69,82,76,6,0,6,3,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Bejeweled","Taylor Swift",1,2022,10,21,2699,0,"328207708",39,35,"22",2,"0",164,"G","Major",70,39,56,6,0,9,7,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Question...?","Taylor Swift",1,2022,10,21,1608,0,"223064273",10,3,"12",0,"0",109,"G","Major",75,11,50,20,0,30,17,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Midnight Rain","Taylor Swift",1,2022,10,21,2612,4,"433356509",19,29,"21",0,"0",140,"","Major",64,18,37,72,0,12,7,"taylor swift","Taylor Swift","United States","United States","country; pop; female vocalists; singer-songwriter; acoustic; taylor swift; country pop; american; seen live; female; pop rock; female vocalist; Love; 00s; contemporary country; USA; beautiful; folk; pop country; modern country; guilty pleasure; rock; amazing; taylor; world; chill; chillout; 3; World Music; sunflower; Skitz0rz; uitluisteren artist; holloween skitz0rz; fav888; my dance room; teen pop; <3; cute; Awesome; sweet; synthpop; Favorite; Female country; legend; talented; love story; 2000s; lovely"
"Karma (feat. Ice Spice)","Taylor Swift, Ice Spice",2,2023,5,26,588,0,"46142772",23,21,"31",0,"0",90,"G#","Major",62,7,62,6,0,58,6,NA,NA,NA,NA,NA
"Snow On The Beach (feat. Lana Del Rey)","Taylor Swift, Lana Del Rey",2,2022,10,21,2415,0,"323437194",33,57,"30",0,"11",110,"A","Major",66,19,32,69,0,12,4,NA,NA,NA,NA,NA
"Everybody Wants To Rule The World","Tears For Fears",1,1985,2,17,41751,25,"1205951614",101,32,"2,655",0,"666",112,"G","Major",64,54,81,36,0,11,6,"tears for fears","Tears for Fears","United Kingdom","United Kingdom","new wave; 80s; pop; synth pop; rock; synthpop; british; alternative; electronic; Tears for Fears; new romantic; classic rock; pop rock; seen live; male vocalists; post-punk; britpop; UK; alternative rock; 80's; 90s; english; indie; 80s Pop; electronica; england; soft rock; indie rock; Progressive rock; Pop-Rock; synth; chillout; electropop"
"Fim de Semana no Rio","teto",1,2022,3,30,315,2,"139193812",27,2,"31",0,"0",119,"C#","Minor",87,28,50,12,0,10,10,NA,NA,NA,NA,NA
"Meet Me At Our Spot","THE ANXIETY, Willow, Tyler Cole",3,2020,3,13,6734,0,"530511203",47,14,"90",0,"1",95,"D","Major",77,40,47,2,0,9,3,NA,NA,NA,NA,NA
"Something Just Like This","The Chainsmokers, Coldplay",2,2017,2,22,23375,21,"2204080728",336,188,"2,692",3,"30",103,"B","Minor",61,47,65,3,0,17,4,NA,NA,NA,NA,NA
"Closer","The Chainsmokers, Halsey",2,2016,5,31,28032,0,"2591224264",315,159,"2,179",0,"44",95,"G#","Major",75,64,52,41,0,11,3,NA,NA,NA,NA,NA
